19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
-1,-1,15,3,15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,102,-1,-1,-1,102,-1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,-1,-1,-1,-1,-1,-1,-1,19,-1,98,98,98,98,98,98,-1,-1,-1,-1,19,19
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,104,-1,-1,-1,104,168,19,19,19,19,19,19,19,89,-1,-1,-1,-1,-1,19,169,-1,-1,-1,-1,-1,168,19,36,36,36,36,36,98,-1,-1,-1,-1,168,19,19
128,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,104,-1,-1,-1,104,-1,19,19,19,19,19,19,19,88,36,36,36,36,-1,-1,-1,36,36,36,36,36,-1,19,19,19,19,19,19,19,-1,-1,36,36,-1,19,19
26,27,27,27,27,27,28,-1,-1,26,27,27,27,27,27,28,-1,-1,36,36,-1,-1,-1,19,19,19,19,19,19,19,19,19,88,19,19,19,19,36,36,36,19,-1,-1,-1,19,-1,19,19,19,19,19,19,-1,-1,36,19,19,-1,19,19
92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,19,19,-1,-1,-1,19,19,19,19,19,19,19,19,19,88,19,-1,-1,-1,102,-1,-1,-1,-1,-1,-1,102,-1,19,19,19,19,19,-1,-1,36,19,19,19,-1,19,19
90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,19,19,-1,-1,-1,19,19,19,19,19,19,19,19,19,88,19,-1,-1,-1,36,36,36,36,36,92,36,36,36,19,19,19,19,-1,-1,36,19,19,19,19,-1,19,19
19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,-1,-1,-1,19,19,19,19,19,19,19,19,19,88,19,-1,-1,-1,19,19,19,19,19,19,19,19,19,19,19,19,-1,-1,36,19,19,19,19,19,-1,19,19
19,-1,-1,-1,-1,102,-1,102,-1,-1,-1,102,3,102,-1,-1,-1,-1,-1,19,-1,-1,-1,19,19,19,19,19,19,19,19,19,88,19,-1,-1,-1,19,-1,-1,-1,-1,-1,-1,-1,19,19,19,-1,-1,36,19,19,19,19,19,19,-1,19,19
19,-1,-1,168,-1,104,-1,104,-1,-1,-1,104,-1,104,-1,-1,169,-1,-1,98,-1,-1,-1,-1,-1,169,-1,-1,-1,-1,-1,-1,88,98,-1,-1,-1,19,-1,-1,-1,-1,-1,-1,-1,19,19,-1,-1,36,19,19,19,19,19,19,19,-1,19,19
19,-1,-1,-1,-1,26,27,28,-1,-1,-1,104,-1,104,-1,-1,-1,-1,-1,98,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,88,98,-1,-1,-1,-1,-1,-1,36,36,36,-1,-1,-1,-1,-1,98,-1,-1,-1,-1,-1,-1,-1,-1,-1,19,19
19,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,26,27,28,-1,-1,-1,-1,-1,98,-1,-1,-1,-1,-1,-1,128,-1,-1,-1,-1,-1,-1,98,-1,-1,-1,36,36,36,19,19,19,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,19,19
19,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,89,26,27,36,99,99,99,36,36,36,36,36,36,36,36,36,36,36,36,36,36,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
19,-1,26,27,28,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,88,-1,-1,19,-1,-1,-1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
19,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,26,27,28,-1,88,-1,-1,19,-1,-1,-1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,-1,-1,-1,96,-1,-1,-1,-1,-1,-1,-1,-1,19,19
19,-1,-1,-1,-1,-1,26,27,28,-1,-1,-1,-1,-1,-1,-1,88,-1,-1,19,-1,-1,-1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,-1,-1,-1,96,-1,-1,-1,-1,-1,-1,169,-1,19,19
19,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,88,-1,-1,19,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,96,-1,-1,127,-1,-1,-1,-1,-1,19,19
19,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19,-1,-1,-1,-1,-1,-1,-1,89,-1,-1,-1,89,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,36,36,36,36,36,36,37,-1,-1,19,19
19,89,-1,36,36,36,36,36,36,36,36,36,36,36,36,36,36,-1,-1,19,-1,-1,-1,-1,89,-1,-1,88,-1,-1,-1,88,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19,-1,-1,-1,-1,-1,-1,-1,-1,19,19
19,88,-1,19,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19,92,92,19,-1,128,-1,-1,88,-1,-1,-1,-1,-1,-1,-1,-1,-1,89,-1,-1,-1,36,36,36,36,36,36,36,36,-1,-1,-1,19,-1,171,-1,-1,-1,-1,-1,-1,19,19
19,88,-1,19,-1,-1,-1,168,-1,-1,-1,-1,-1,169,-1,89,19,90,90,19,36,36,36,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,88,-1,-1,-1,19,19,19,19,19,19,19,19,-1,-1,-1,19,-1,-1,-1,-1,-1,-1,-1,-1,19,19
19,88,-1,19,36,36,36,36,36,36,36,36,36,36,-1,88,19,90,90,19,19,19,19,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,19,-1,-1,-1,-1,-1,-1,96,-1,-1,-1,19,-1,-1,35,36,36,36,36,36,19,19
19,88,-1,-1,-1,-1,-1,-1,-1,19,15,3,15,19,-1,88,19,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,19,36,36,36,36,36,36,36,-1,-1,-1,19,-1,-1,-1,-1,-1,-1,-1,-1,19,19
19,88,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,88,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,-1,-1,-1,19,-1,-1,-1,-1,-1,-1,168,-1,19,19
19,88,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,88,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,-1,-1,-1,19,-1,-1,-1,-1,-1,-1,-1,-1,19,19
19,88,-1,-1,-1,-1,-1,-1,-1,36,36,36,36,36,36,36,19,19,19,19,19,19,19,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19,19,19,-1,-1,-1,19,36,36,36,36,36,37,-1,-1,19,19
19,88,-1,-1,-1,26,27,28,-1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,-1,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,-1,19,19,19,-1,-1,-1,19,-1,-1,-1,-1,-1,-1,-1,-1,19,19
19,88,-1,-1,-1,-1,-1,-1,-1,19,19,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,-1,19,19,19,-1,-1,-1,19,-1,-1,-1,-1,-1,-1,-1,-1,19,19
19,92,92,92,92,92,92,92,92,19,19,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19,19,19,19,19,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19,19,19,-1,-1,-1,19,-1,-1,-1,-1,-1,-1,-1,-1,19,19
19,90,90,90,90,90,90,90,90,19,19,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19,19,19,19,19,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19,19,19,-1,-1,-1,19,-1,-1,35,36,36,36,36,36,19,19
